url,ref_url,name,desc
https://zh-tw.facebook.com/w0936317241fans,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,台中市議員吳春夏粉絲團| Facebook,
https://zh-tw.facebook.com/WSPSU,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,吳春夏| Facebook,
https://zh-tw.facebook.com/w0936317241,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,吳春夏| Facebook,
https://zh-tw.facebook.com/w0936317241fans?hc_location=timeline,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,台中市議員吳春夏粉絲團| Facebook,
https://www.facebook.com/w0936317241fans/photos/a.786139411407684.1073741826.136855089669456/788763041145321/?type=1,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,台中市議員吳春夏粉絲團- Timeline Photos | Facebook,
https://zh-tw.facebook.com/w0936317241fans/info,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,台中市議員吳春夏粉絲團- 關於| Facebook,
https://pt-br.facebook.com/w0936317241fans/taggednotes,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,台中市議員吳春夏粉絲團- Linha do tempo | Facebook,
https://tl-ph.facebook.com/w0936317241fans/notes?filter=3,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,台中市議員吳春夏粉絲團- Talaarawan | Facebook,
https://zh-tw.facebook.com/w0936317241fans?sk=taggednotes&hc_location=timeline&filter=2,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,台中市議員吳春夏粉絲團- 動態時報| Facebook,
http://zh-tw.facebook.com/w0936317241fans?sk=app_2373072738&hc_location=timeline,http://www.google.com/search?q=%E5%90%B3%E6%98%A5%E5%A4%8F+%E8%87%BA%E4%B8%AD%E5%B8%82+facebook,台中市議員吳春夏粉絲團- 動態時報| Facebook,
